<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
HPQ,0,20121115,103935,13.14000,100
HPQ,0,20121115,103955,13.14000,100
HPQ,0,20121115,103955,13.14000,226
HPQ,0,20121115,104006,13.14000,734
HPQ,0,20121115,104006,13.14000,100
HPQ,0,20121115,104006,13.14000,139
HPQ,0,20121115,104006,13.14000,300
HPQ,0,20121115,104006,13.14000,800
HPQ,0,20121115,104006,13.14000,600
HPQ,0,20121115,104006,13.14000,800
HPQ,0,20121115,104006,13.14000,1100
HPQ,0,20121115,104006,13.14000,500
HPQ,0,20121115,104006,13.14000,800
HPQ,0,20121115,104006,13.14000,800
HPQ,0,20121115,104006,13.14000,300
HPQ,0,20121115,104006,13.14000,100
HPQ,0,20121115,104006,13.14000,800
HPQ,0,20121115,104006,13.14000,300
HPQ,0,20121115,104006,13.14000,100
HPQ,0,20121115,104035,13.14000,800
HPQ,0,20121115,104035,13.14000,100
HPQ,0,20121115,104035,13.14000,300
HPQ,0,20121115,104035,13.14000,200
HPQ,0,20121115,104128,13.13000,100
HPQ,0,20121115,104128,13.13000,200
HPQ,0,20121115,104128,13.13000,652
HPQ,0,20121115,104129,13.13000,100
HPQ,0,20121115,104203,13.13000,400
HPQ,0,20121115,104333,13.13000,300
HPQ,0,20121115,104333,13.13000,400
HPQ,0,20121115,104333,13.13000,400
HPQ,0,20121115,104333,13.13000,788
HPQ,0,20121115,104333,13.13000,133
HPQ,0,20121115,104333,13.13000,100
HPQ,0,20121115,104333,13.13000,100
HPQ,0,20121115,104333,13.13000,500
HPQ,0,20121115,104333,13.13000,200
HPQ,0,20121115,104333,13.12500,100
HPQ,0,20121115,104333,13.13000,1800
HPQ,0,20121115,104336,13.13000,200
HPQ,0,20121115,104336,13.13000,100
HPQ,0,20121115,104336,13.13000,100
HPQ,0,20121115,104336,13.13000,100
HPQ,0,20121115,104337,13.13000,200
HPQ,0,20121115,104337,13.13000,100
HPQ,0,20121115,104342,13.12000,100
HPQ,0,20121115,104342,13.12000,200
HPQ,0,20121115,104342,13.12000,200
HPQ,0,20121115,104348,13.12000,200
HPQ,0,20121115,104348,13.12000,100
HPQ,0,20121115,104348,13.12000,100
HPQ,0,20121115,104348,13.12000,100
HPQ,0,20121115,104351,13.11500,100
HPQ,0,20121115,104351,13.12000,600
HPQ,0,20121115,104351,13.12000,100
HPQ,0,20121115,104458,13.12000,300
HPQ,0,20121115,104700,13.12000,300
HPQ,0,20121115,104700,13.12000,800
HPQ,0,20121115,104700,13.12000,300
HPQ,0,20121115,104700,13.12000,500
HPQ,0,20121115,104700,13.12000,300
HPQ,0,20121115,104700,13.12000,200
HPQ,0,20121115,104700,13.12000,300
HPQ,0,20121115,104700,13.12000,200
HPQ,0,20121115,104700,13.12000,100
HPQ,0,20121115,104700,13.12000,600
HPQ,0,20121115,104700,13.12000,200
HPQ,0,20121115,104700,13.12000,300
HPQ,0,20121115,104700,13.12000,100
HPQ,0,20121115,104700,13.12000,300
HPQ,0,20121115,104700,13.12000,200
HPQ,0,20121115,104700,13.12000,100
HPQ,0,20121115,104700,13.12000,100
HPQ,0,20121115,104700,13.12000,100
HPQ,0,20121115,104700,13.12000,200
HPQ,0,20121115,104700,13.12000,200
HPQ,0,20121115,104700,13.11000,113
HPQ,0,20121115,104700,13.11000,100
HPQ,0,20121115,104700,13.11000,200
HPQ,0,20121115,104700,13.11000,100
HPQ,0,20121115,104700,13.11000,100
HPQ,0,20121115,104700,13.11000,200
HPQ,0,20121115,104713,13.10000,100
HPQ,0,20121115,104719,13.10000,100
HPQ,0,20121115,104924,13.10500,100
HPQ,0,20121115,104942,13.11000,600
HPQ,0,20121115,104942,13.11000,300
HPQ,0,20121115,104942,13.11000,100
HPQ,0,20121115,104942,13.11000,200
HPQ,0,20121115,104942,13.11000,200
HPQ,0,20121115,104942,13.11000,100
HPQ,0,20121115,104942,13.11000,100
HPQ,0,20121115,104942,13.11000,100
HPQ,0,20121115,104942,13.11000,500
HPQ,0,20121115,104942,13.11000,200
HPQ,0,20121115,104942,13.11000,500
HPQ,0,20121115,104942,13.11000,200
HPQ,0,20121115,104942,13.11000,100
HPQ,0,20121115,104942,13.11000,100
HPQ,0,20121115,104942,13.11000,200
HPQ,0,20121115,104942,13.11000,200
HPQ,0,20121115,104942,13.11000,100
HPQ,0,20121115,104942,13.12000,194
HPQ,0,20121115,104942,13.12000,100
HPQ,0,20121115,104942,13.12000,600
HPQ,0,20121115,104942,13.12000,100
HPQ,0,20121115,104942,13.12000,100
HPQ,0,20121115,104942,13.12000,100
HPQ,0,20121115,104942,13.12000,300
HPQ,0,20121115,104942,13.12000,106
HPQ,0,20121115,104944,13.12000,100
HPQ,0,20121115,104944,13.12000,200
HPQ,0,20121115,104944,13.12000,100
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,200
HPQ,0,20121115,105019,13.12000,300
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,200
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,200
HPQ,0,20121115,105019,13.12000,1000
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,300
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105019,13.12000,100
HPQ,0,20121115,105024,13.12000,440
HPQ,0,20121115,105024,13.12000,100
HPQ,0,20121115,105024,13.12000,100
HPQ,0,20121115,105024,13.12000,560
HPQ,0,20121115,105024,13.12000,100
HPQ,0,20121115,105041,13.12500,100
HPQ,0,20121115,105052,13.12500,100
HPQ,0,20121115,105124,13.12000,100
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,300
HPQ,0,20121115,105157,13.12000,700
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,400
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,300
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,400
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,200
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.12000,100
HPQ,0,20121115,105157,13.11000,300
HPQ,0,20121115,105157,13.11000,300
HPQ,0,20121115,105157,13.11000,100
HPQ,0,20121115,105157,13.11000,300
HPQ,0,20121115,105157,13.11000,100
HPQ,0,20121115,105158,13.11000,100
HPQ,0,20121115,105158,13.11000,300
HPQ,0,20121115,105357,13.10000,200
HPQ,0,20121115,105357,13.10000,300
HPQ,0,20121115,105357,13.10000,300
HPQ,0,20121115,105357,13.10000,200
HPQ,0,20121115,105357,13.10000,200
HPQ,0,20121115,105357,13.10000,320
HPQ,0,20121115,105357,13.10000,100
HPQ,0,20121115,105357,13.10000,100
HPQ,0,20121115,105357,13.10000,300
HPQ,0,20121115,105357,13.10000,100
HPQ,0,20121115,105357,13.10000,100
HPQ,0,20121115,105357,13.10000,400
HPQ,0,20121115,105357,13.10000,100
HPQ,0,20121115,105357,13.10000,600
HPQ,0,20121115,105357,13.10000,300
HPQ,0,20121115,105357,13.10000,200
HPQ,0,20121115,105357,13.10000,480
HPQ,0,20121115,105454,13.10000,300
HPQ,0,20121115,105454,13.10000,100
HPQ,0,20121115,105816,13.10500,100
HPQ,0,20121115,105816,13.11000,300
HPQ,0,20121115,105816,13.11000,500
HPQ,0,20121115,105816,13.11000,200
HPQ,0,20121115,105816,13.11000,100
HPQ,0,20121115,105826,13.11500,100
HPQ,0,20121115,105837,13.11000,100
HPQ,0,20121115,105837,13.11000,200
HPQ,0,20121115,105837,13.11000,100
HPQ,0,20121115,105837,13.11000,200
HPQ,0,20121115,105837,13.11000,100
HPQ,0,20121115,105837,13.11000,100
HPQ,0,20121115,105837,13.11000,200
HPQ,0,20121115,105837,13.11000,100
HPQ,0,20121115,105837,13.11000,200
HPQ,0,20121115,105837,13.11000,400
HPQ,0,20121115,105838,13.10500,100
HPQ,0,20121115,105838,13.11000,200
HPQ,0,20121115,105838,13.11000,700
HPQ,0,20121115,105838,13.11000,300
HPQ,0,20121115,105838,13.11000,200
HPQ,0,20121115,105838,13.11000,200
HPQ,0,20121115,105838,13.11000,300
HPQ,0,20121115,105838,13.11000,300
HPQ,0,20121115,105838,13.11000,100
HPQ,0,20121115,105838,13.11000,100
HPQ,0,20121115,105838,13.11000,100
HPQ,0,20121115,105838,13.11000,100
HPQ,0,20121115,105838,13.11000,200
HPQ,0,20121115,110032,13.11000,100
HPQ,0,20121115,110135,13.12000,600
HPQ,0,20121115,110135,13.12000,700
HPQ,0,20121115,110135,13.12000,300
HPQ,0,20121115,110135,13.12000,100
HPQ,0,20121115,110135,13.12000,200
HPQ,0,20121115,110135,13.12000,100
HPQ,0,20121115,110135,13.12000,200
HPQ,0,20121115,110135,13.12000,400
HPQ,0,20121115,110135,13.12000,100
HPQ,0,20121115,110135,13.12000,100
HPQ,0,20121115,110135,13.12000,400
HPQ,0,20121115,110135,13.12000,200
HPQ,0,20121115,110135,13.12000,400
HPQ,0,20121115,110228,13.12500,100
HPQ,0,20121115,110230,13.12500,100
HPQ,0,20121115,110244,13.13000,300
HPQ,0,20121115,110244,13.13000,200
HPQ,0,20121115,110244,13.13000,200
HPQ,0,20121115,110244,13.13000,100
HPQ,0,20121115,110244,13.13000,370
HPQ,0,20121115,110244,13.13000,100
HPQ,0,20121115,110244,13.13000,300
HPQ,0,20121115,110316,13.13000,800
HPQ,0,20121115,110316,13.13000,700
HPQ,0,20121115,110316,13.13000,1000
HPQ,0,20121115,110316,13.13000,100
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110316,13.13000,800
HPQ,0,20121115,110316,13.13000,400
HPQ,0,20121115,110316,13.13000,500
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110316,13.13000,100
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110316,13.13000,400
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110316,13.13000,400
HPQ,0,20121115,110316,13.13000,200
HPQ,0,20121115,110421,13.12500,100
HPQ,0,20121115,110421,13.13000,600
HPQ,0,20121115,110421,13.13000,700
HPQ,0,20121115,110421,13.13000,300
HPQ,0,20121115,110421,13.13000,1000
HPQ,0,20121115,110421,13.13000,600
HPQ,0,20121115,110421,13.13000,200
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,800
HPQ,0,20121115,110421,13.13000,200
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,200
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.13000,200
HPQ,0,20121115,110421,13.13000,100
HPQ,0,20121115,110421,13.14000,200
HPQ,0,20121115,110421,13.14000,300
HPQ,0,20121115,110421,13.14000,236
HPQ,0,20121115,110421,13.14000,200
HPQ,0,20121115,110421,13.14000,252
HPQ,0,20121115,110421,13.14000,112
HPQ,0,20121115,110424,13.14000,100
HPQ,0,20121115,110424,13.14000,100
HPQ,0,20121115,110424,13.14000,100
HPQ,0,20121115,110424,13.14000,100
HPQ,0,20121115,110424,13.14000,400
HPQ,0,20121115,110608,13.13500,100
HPQ,0,20121115,110640,13.14000,100
HPQ,0,20121115,110640,13.14000,200
HPQ,0,20121115,110640,13.14000,100
HPQ,0,20121115,110640,13.14000,100
HPQ,0,20121115,110640,13.14000,1200
HPQ,0,20121115,110640,13.14000,100
HPQ,0,20121115,110640,13.14000,200
HPQ,0,20121115,110640,13.14000,533
HPQ,0,20121115,110640,13.15000,100
HPQ,0,20121115,110730,13.14000,200
HPQ,0,20121115,110730,13.14000,100
HPQ,0,20121115,110730,13.14000,300
HPQ,0,20121115,110730,13.14000,200
HPQ,0,20121115,110730,13.14000,100
HPQ,0,20121115,110730,13.14000,400
HPQ,0,20121115,110730,13.14000,300
HPQ,0,20121115,110730,13.14000,200
HPQ,0,20121115,110730,13.14000,400
HPQ,0,20121115,110730,13.14000,200
HPQ,0,20121115,110730,13.14000,400
HPQ,0,20121115,110730,13.13000,100
HPQ,0,20121115,110730,13.13000,287
HPQ,0,20121115,110730,13.13000,100
HPQ,0,20121115,110730,13.13000,200
HPQ,0,20121115,110730,13.13000,100
HPQ,0,20121115,110730,13.13000,200
HPQ,0,20121115,110730,13.13000,300
HPQ,0,20121115,110730,13.13000,300
HPQ,0,20121115,110730,13.13000,100
HPQ,0,20121115,110730,13.13000,100
HPQ,0,20121115,110730,13.13000,100
HPQ,0,20121115,110730,13.13000,200
HPQ,0,20121115,110730,13.13000,200
HPQ,0,20121115,110731,13.13000,200
HPQ,0,20121115,110731,13.13000,600
HPQ,0,20121115,110731,13.13000,400
HPQ,0,20121115,110734,13.12000,400
HPQ,0,20121115,110734,13.12000,630
HPQ,0,20121115,110734,13.12000,100
HPQ,0,20121115,110734,13.12000,400
HPQ,0,20121115,110734,13.12000,100
HPQ,0,20121115,110734,13.12000,270
HPQ,0,20121115,110734,13.12000,100
HPQ,0,20121115,110738,13.12000,100
HPQ,0,20121115,110833,13.12000,200
HPQ,0,20121115,110833,13.12000,100
HPQ,0,20121115,110902,13.11000,700
HPQ,0,20121115,110902,13.11000,1000
HPQ,0,20121115,110902,13.11000,200
HPQ,0,20121115,110902,13.11000,200
HPQ,0,20121115,110902,13.11000,100
HPQ,0,20121115,110902,13.11000,100
HPQ,0,20121115,110902,13.11000,200
HPQ,0,20121115,110937,13.10500,100
HPQ,0,20121115,111157,13.11000,100
HPQ,0,20121115,111157,13.11000,100
HPQ,0,20121115,111157,13.11000,400
HPQ,0,20121115,111157,13.11000,400
HPQ,0,20121115,111157,13.11000,200
HPQ,0,20121115,111157,13.11000,100
HPQ,0,20121115,111218,13.12000,600
HPQ,0,20121115,111218,13.12000,100
HPQ,0,20121115,111218,13.12000,100
HPQ,0,20121115,111218,13.12000,600
HPQ,0,20121115,111218,13.12000,100
HPQ,0,20121115,111218,13.12000,100
HPQ,0,20121115,111218,13.13000,500
HPQ,0,20121115,111218,13.13000,300
HPQ,0,20121115,111304,13.13000,100
HPQ,0,20121115,111324,13.13000,300
HPQ,0,20121115,111324,13.13000,100
HPQ,0,20121115,111324,13.13000,200
HPQ,0,20121115,111324,13.13000,100
HPQ,0,20121115,111324,13.13000,100
HPQ,0,20121115,111326,13.13000,400
HPQ,0,20121115,111455,13.12500,100
HPQ,0,20121115,111510,13.13000,700
HPQ,0,20121115,111510,13.13000,200
HPQ,0,20121115,111510,13.13000,100
HPQ,0,20121115,111510,13.13000,100
HPQ,0,20121115,111510,13.13000,200
HPQ,0,20121115,111510,13.13000,300
HPQ,0,20121115,111510,13.13000,200
HPQ,0,20121115,111527,13.13000,200
HPQ,0,20121115,111527,13.13000,200
HPQ,0,20121115,111527,13.13000,200
HPQ,0,20121115,111527,13.13000,900
HPQ,0,20121115,111527,13.13000,100
HPQ,0,20121115,111527,13.12500,100
HPQ,0,20121115,111527,13.13000,300
HPQ,0,20121115,111527,13.13000,400
HPQ,0,20121115,111527,13.13000,800
HPQ,0,20121115,111527,13.13000,800
HPQ,0,20121115,111527,13.13000,300
HPQ,0,20121115,111527,13.13000,200
HPQ,0,20121115,111527,13.13000,700
HPQ,0,20121115,111527,13.13000,900
HPQ,0,20121115,111527,13.13000,100
HPQ,0,20121115,111527,13.13000,200
HPQ,0,20121115,111537,13.13000,200
HPQ,0,20121115,111537,13.13000,700
HPQ,0,20121115,111537,13.13000,200
HPQ,0,20121115,111537,13.13000,503
HPQ,0,20121115,111539,13.13000,200
HPQ,0,20121115,111539,13.13000,100
HPQ,0,20121115,111539,13.13000,100
HPQ,0,20121115,111627,13.13000,100
HPQ,0,20121115,111627,13.13000,200
HPQ,0,20121115,111627,13.13000,400
HPQ,0,20121115,111628,13.12000,300
HPQ,0,20121115,111628,13.12000,300
HPQ,0,20121115,111628,13.12000,100
HPQ,0,20121115,111653,13.13000,700
HPQ,0,20121115,111653,13.13000,100
HPQ,0,20121115,111653,13.13000,100
HPQ,0,20121115,111653,13.13000,300
HPQ,0,20121115,111653,13.13000,1200
HPQ,0,20121115,111653,13.13000,200
HPQ,0,20121115,111653,13.13000,100
HPQ,0,20121115,111653,13.13000,200
HPQ,0,20121115,111653,13.13000,100
HPQ,0,20121115,111653,13.13500,100
HPQ,0,20121115,111726,13.13000,700
HPQ,0,20121115,111726,13.13000,600
HPQ,0,20121115,111726,13.13000,300
HPQ,0,20121115,111726,13.13000,200
HPQ,0,20121115,111726,13.13000,300
HPQ,0,20121115,111726,13.12000,100
HPQ,0,20121115,111726,13.12000,100
HPQ,0,20121115,111815,13.12500,186
HPQ,0,20121115,111841,13.12000,800
HPQ,0,20121115,111841,13.12000,100
HPQ,0,20121115,111841,13.12000,300
HPQ,0,20121115,111841,13.12000,100
HPQ,0,20121115,111841,13.12000,200
HPQ,0,20121115,111841,13.12000,113
HPQ,0,20121115,111841,13.12000,187
HPQ,0,20121115,111908,13.11000,100
HPQ,0,20121115,111908,13.11000,700
HPQ,0,20121115,111908,13.11000,500
HPQ,0,20121115,111908,13.11000,100
HPQ,0,20121115,111908,13.11000,100
HPQ,0,20121115,111908,13.11000,400
HPQ,0,20121115,111909,13.11000,600
HPQ,0,20121115,111909,13.11000,400
HPQ,0,20121115,111909,13.11000,700
HPQ,0,20121115,111909,13.11000,200
HPQ,0,20121115,111909,13.11000,300
HPQ,0,20121115,111909,13.11000,200
HPQ,0,20121115,111909,13.11000,100
HPQ,0,20121115,111909,13.11000,100
HPQ,0,20121115,111909,13.11000,100
HPQ,0,20121115,111909,13.11000,200
HPQ,0,20121115,111909,13.11000,100
HPQ,0,20121115,111913,13.12000,236
HPQ,0,20121115,111913,13.12000,364
HPQ,0,20121115,111913,13.12000,100
HPQ,0,20121115,111913,13.12000,300
HPQ,0,20121115,111913,13.12000,100
HPQ,0,20121115,111913,13.12000,100
HPQ,0,20121115,111923,13.12000,100
HPQ,0,20121115,112008,13.11500,100
HPQ,0,20121115,112008,13.11500,100
HPQ,0,20121115,112010,13.12000,900
HPQ,0,20121115,112010,13.12000,700
HPQ,0,20121115,112010,13.12000,200
HPQ,0,20121115,112010,13.12000,100
HPQ,0,20121115,112010,13.12000,100
HPQ,0,20121115,112010,13.12000,135
HPQ,0,20121115,112010,13.12000,800
HPQ,0,20121115,112010,13.12000,400
HPQ,0,20121115,112010,13.12000,400
HPQ,0,20121115,112010,13.12000,800
HPQ,0,20121115,112010,13.12000,500
HPQ,0,20121115,112010,13.12000,600
HPQ,0,20121115,112010,13.12000,700
HPQ,0,20121115,112019,13.12000,600
HPQ,0,20121115,112029,13.12500,100
HPQ,0,20121115,112029,13.12000,100
HPQ,0,20121115,112107,13.11000,700
HPQ,0,20121115,112107,13.11000,400
HPQ,0,20121115,112107,13.11000,200
HPQ,0,20121115,112107,13.11000,300
HPQ,0,20121115,112107,13.11000,200
HPQ,0,20121115,112107,13.11000,800
HPQ,0,20121115,112107,13.11000,600
HPQ,0,20121115,112107,13.11000,400
HPQ,0,20121115,112112,13.11000,100
HPQ,0,20121115,112114,13.11000,100
HPQ,0,20121115,112154,13.11000,400
HPQ,0,20121115,112154,13.11000,100
HPQ,0,20121115,112154,13.11000,100
HPQ,0,20121115,112154,13.11000,100
HPQ,0,20121115,112154,13.11000,200
HPQ,0,20121115,112154,13.11000,100
HPQ,0,20121115,112154,13.11000,100
HPQ,0,20121115,112154,13.11000,100
HPQ,0,20121115,112154,13.11000,100
HPQ,0,20121115,112154,13.12000,300
HPQ,0,20121115,112154,13.12000,129
HPQ,0,20121115,112218,13.12000,171
HPQ,0,20121115,112218,13.12000,100
HPQ,0,20121115,112250,13.13000,600
HPQ,0,20121115,112250,13.13000,500
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112250,13.13000,200
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112250,13.13000,800
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112250,13.13000,108
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112250,13.13000,100
HPQ,0,20121115,112253,13.13000,200
HPQ,0,20121115,112253,13.13000,137
HPQ,0,20121115,112254,13.13000,100
HPQ,0,20121115,112319,13.12500,100
HPQ,0,20121115,112405,13.13000,100
HPQ,0,20121115,112405,13.13000,400
HPQ,0,20121115,112405,13.13000,100
HPQ,0,20121115,112405,13.13000,200
HPQ,0,20121115,112405,13.13000,800
HPQ,0,20121115,112405,13.13000,100
HPQ,0,20121115,112405,13.13000,100
HPQ,0,20121115,112405,13.13000,300
HPQ,0,20121115,112405,13.13000,300
HPQ,0,20121115,112405,13.13000,300
HPQ,0,20121115,112405,13.13000,100
HPQ,0,20121115,112418,13.13500,100
HPQ,0,20121115,112440,13.14000,100
HPQ,0,20121115,112440,13.14000,100
HPQ,0,20121115,112440,13.15000,100
HPQ,0,20121115,112451,13.15000,100
HPQ,0,20121115,112459,13.15000,100
HPQ,0,20121115,112459,13.15000,200
HPQ,0,20121115,112459,13.15000,500
HPQ,0,20121115,112459,13.15000,100
HPQ,0,20121115,112459,13.15000,200
HPQ,0,20121115,112459,13.15000,150
HPQ,0,20121115,112500,13.15000,400
HPQ,0,20121115,112500,13.15000,200
HPQ,0,20121115,112500,13.15000,200
HPQ,0,20121115,112500,13.15000,800
HPQ,0,20121115,112500,13.15000,100
HPQ,0,20121115,112509,13.15000,100
HPQ,0,20121115,112509,13.15000,100
HPQ,0,20121115,112509,13.15000,600
HPQ,0,20121115,112509,13.15000,100
HPQ,0,20121115,112510,13.15000,300
HPQ,0,20121115,112510,13.15000,200
HPQ,0,20121115,112510,13.15000,600
HPQ,0,20121115,112510,13.15000,100
HPQ,0,20121115,112510,13.15000,312
HPQ,0,20121115,112510,13.15000,200
HPQ,0,20121115,112510,13.15000,100
HPQ,0,20121115,112510,13.15000,188
HPQ,0,20121115,112514,13.15000,100
HPQ,0,20121115,112514,13.15000,800
HPQ,0,20121115,112514,13.15000,100
HPQ,0,20121115,112514,13.15000,100
HPQ,0,20121115,112516,13.15000,200
HPQ,0,20121115,112520,13.15000,100
HPQ,0,20121115,112525,13.15000,100
HPQ,0,20121115,112525,13.15000,200
HPQ,0,20121115,112551,13.15000,200
HPQ,0,20121115,112551,13.15000,100
HPQ,0,20121115,112551,13.15000,200
HPQ,0,20121115,112551,13.15000,200
HPQ,0,20121115,112608,13.15000,200
HPQ,0,20121115,112608,13.15000,100
HPQ,0,20121115,112608,13.15000,100
HPQ,0,20121115,112608,13.15000,200
HPQ,0,20121115,112608,13.15000,700
HPQ,0,20121115,112614,13.15000,100
HPQ,0,20121115,112617,13.15000,300
HPQ,0,20121115,112617,13.15000,400
HPQ,0,20121115,112750,13.15000,800
HPQ,0,20121115,112750,13.15000,100
HPQ,0,20121115,112750,13.15000,100
HPQ,0,20121115,112750,13.15000,1700
HPQ,0,20121115,112750,13.15000,400
HPQ,0,20121115,112750,13.15000,200
HPQ,0,20121115,112750,13.15000,100
HPQ,0,20121115,112759,13.15000,100
HPQ,0,20121115,112759,13.15000,200
HPQ,0,20121115,112759,13.15000,100
HPQ,0,20121115,112759,13.15000,600
HPQ,0,20121115,112759,13.15000,800
HPQ,0,20121115,112759,13.15000,300
HPQ,0,20121115,112759,13.15000,300
HPQ,0,20121115,112759,13.15000,600
HPQ,0,20121115,112759,13.15000,200
HPQ,0,20121115,112759,13.15000,300
HPQ,0,20121115,112759,13.15000,200
HPQ,0,20121115,112759,13.15000,200
HPQ,0,20121115,112759,13.15000,300
HPQ,0,20121115,112759,13.15000,100
HPQ,0,20121115,112759,13.15000,300
HPQ,0,20121115,112759,13.15000,100
HPQ,0,20121115,112759,13.15000,300
HPQ,0,20121115,112759,13.15000,100
HPQ,0,20121115,112759,13.15000,400
HPQ,0,20121115,112759,13.15000,600
HPQ,0,20121115,112817,13.15000,100
HPQ,0,20121115,112817,13.15000,100
HPQ,0,20121115,112817,13.15000,100
HPQ,0,20121115,112817,13.15000,600
HPQ,0,20121115,112817,13.15000,100
HPQ,0,20121115,112817,13.15000,100
HPQ,0,20121115,112839,13.15000,300
HPQ,0,20121115,112839,13.15000,200
HPQ,0,20121115,112839,13.15000,300
HPQ,0,20121115,112839,13.15000,100
HPQ,0,20121115,112839,13.15000,300
HPQ,0,20121115,112839,13.15000,100
HPQ,0,20121115,112839,13.15000,400
HPQ,0,20121115,112839,13.15000,100
HPQ,0,20121115,112849,13.15000,100
HPQ,0,20121115,112849,13.15000,100
HPQ,0,20121115,112849,13.15000,100
HPQ,0,20121115,113000,13.16000,570
HPQ,0,20121115,113000,13.16000,230
HPQ,0,20121115,113000,13.16000,100
HPQ,0,20121115,113000,13.16000,810
HPQ,0,20121115,113031,13.15500,100
HPQ,0,20121115,113107,13.15000,100
HPQ,0,20121115,113107,13.15000,200
HPQ,0,20121115,113107,13.15000,100
HPQ,0,20121115,113107,13.15000,400
HPQ,0,20121115,113107,13.15000,300
HPQ,0,20121115,113107,13.15000,300
HPQ,0,20121115,113117,13.15000,300
HPQ,0,20121115,113125,13.15500,400
HPQ,0,20121115,113125,13.15500,400
HPQ,0,20121115,113125,13.15500,300
HPQ,0,20121115,113125,13.15500,400
HPQ,0,20121115,113125,13.16000,790
HPQ,0,20121115,113125,13.16000,200
HPQ,0,20121115,113125,13.16000,800
HPQ,0,20121115,113125,13.16000,100
HPQ,0,20121115,113125,13.16000,200
HPQ,0,20121115,113125,13.16000,600
HPQ,0,20121115,113125,13.16000,300
HPQ,0,20121115,113125,13.16000,200
HPQ,0,20121115,113125,13.16000,100
HPQ,0,20121115,113125,13.16000,260
HPQ,0,20121115,113125,13.16000,547
HPQ,0,20121115,113125,13.16000,100
HPQ,0,20121115,113125,13.16000,200
HPQ,0,20121115,113125,13.16000,600
HPQ,0,20121115,113125,13.16000,100
HPQ,0,20121115,113125,13.16000,800
HPQ,0,20121115,113125,13.16000,100
HPQ,0,20121115,113216,13.15500,200
HPQ,0,20121115,113216,13.15500,200
HPQ,0,20121115,113216,13.15500,100
HPQ,0,20121115,113216,13.15500,100
HPQ,0,20121115,113216,13.15500,200
HPQ,0,20121115,113216,13.15500,200
HPQ,0,20121115,113216,13.15500,200
HPQ,0,20121115,113229,13.15000,200
HPQ,0,20121115,113229,13.15000,200
HPQ,0,20121115,113229,13.15000,200
HPQ,0,20121115,113229,13.15000,400
HPQ,0,20121115,113229,13.15000,300
HPQ,0,20121115,113229,13.15000,100
HPQ,0,20121115,113229,13.15000,1500
HPQ,0,20121115,113231,13.15000,100
HPQ,0,20121115,113233,13.15000,100
HPQ,0,20121115,113233,13.15000,300
HPQ,0,20121115,113233,13.15000,500
HPQ,0,20121115,113233,13.15000,100
HPQ,0,20121115,113233,13.15000,100
HPQ,0,20121115,113233,13.15000,100
HPQ,0,20121115,113233,13.15000,100
